#
#
#    Flux-calibrated SSP-models of Lick absorption indices with variable element ratios
#    Version July 2010
#
#    Based on:
#    --------
#    Evolutionary synthesis code: Maraston (2005, MNRAS, 362, 799)
#    Stellar evolutionary tracks: Cassisi et al (1997, A&A, 317, 10)
#    Stellar evolutionary tracks for [Z/H]=0.67: Girardi et al (2000, A&AS, 141, 371)
#    Stellar library: MILES (Sanchez-Blazquez et al 2006, 371, 703)
#    Index calibration functions: Johansson, Thomas, Maraston (2010, MNRAS, 406, 165)
#    Index response functions: Korn, Maraston, Thomas (2005, A&A, 438, 685)
#
#    1-sigma errors evaluated through Monte Carlo simulations by perturbing index measurements
#    and stellar parameters of MILES stars and re-assessment of calibration functions.
#
#
#    Reference:
#    ---------
#    Thomas D., Maraston C., Johansson, J., 2010, MNRAS, submitted
#
#    Contact: 
#    -------
#    Daniel Thomas (daniel.thomas@port.ac.uk)
#    Claudia Maraston (claudia.maraston@port.ac.uk)
#    Jonas Johansson (jonas.johansson@port.ac.uk)
#
#	      www.icg.port.ac.uk/~thomasd/tmj
#
#    Parameters:
#    ----------
#    Ages: t = 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15 Gyr 
#    Metallicities: [Z/H] = -2.25, -1.35, -0.33, 0.0, 0.35, 0.67
#    Element ratio: [alpha/Fe] = 0
#
#
#     age        [Z/H]    [alpha/Fe]      HdA         HdF         CN1         CN2       Ca4227      G4300        HgA         HgF        Fe4383      Ca4455      Fe4531      C24668        Hb        Fe5015       Mg1          Mg2         Mgb       Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        NaD        TiO1        TiO2  
#      1           2           3           4           5           6           7          8           9           10          11          12          13          14          15          16          17          18          19           20         21          22          23          24          25          26          27          28
#
   1.100E+01  -2.250E+00   0.000E+00    0.2470      0.1102      0.2431      0.1498      0.0076      0.0155      0.0525      0.1601      0.2194      0.0355      0.0810      0.2482      0.1742      0.1879      0.0102      0.0070      0.2660      0.0761      0.1236      0.0722      0.1336      0.0314      0.1616      0.0033      0.0116
   1.200E+01  -2.250E+00   0.000E+00    0.2433      0.1100      0.2412      0.1505      0.0075      0.0158      0.0540      0.1648      0.2298      0.0369      0.0825      0.2562      0.1844      0.1939      0.0107      0.0074      0.2817      0.0798      0.1306      0.0743      0.1417      0.0328      0.1702      0.0035      0.0123
   1.300E+01  -2.250E+00   0.000E+00    0.2663      0.1344      0.2710      0.1578      0.0078      0.0143      0.0566      0.1763      0.2432      0.0386      0.0883      0.2684      0.1952      0.2014      0.0113      0.0078      0.2998      0.0841      0.1385      0.0773      0.1506      0.0343      0.1797      0.0037      0.0130
   1.400E+01  -2.250E+00   0.000E+00    0.3061      0.1452      0.2927      0.1836      0.0086      0.0118      0.0606      0.1670      0.2659      0.0489      0.0820      0.2906      0.2117      0.2061      0.0121      0.0084      0.3236      0.0886      0.1483      0.0811      0.1608      0.0368      0.1903      0.0039      0.0139
   1.500E+01  -2.250E+00   0.000E+00    0.3703      0.1804      0.3567      0.2206      0.0090      0.0117      0.0629      0.1736      0.3005      0.0637      0.0842      0.3038      0.2227      0.2167      0.0126      0.0089      0.3412      0.0930      0.1561      0.0842      0.1693      0.0382      0.1993      0.0041      0.0145
   1.000E+00  -1.350E+00   0.000E+00    0.3476      0.1654      0.3549      0.2343      0.0072      0.0102      0.0266      0.1248      0.1697      0.0478      0.0595      0.1136      0.0893      0.1122      0.0014      0.0039      0.0453      0.0448      0.0360      0.0483      0.0241      0.0241      0.0412      0.0009      0.0018
   2.000E+00  -1.350E+00   0.000E+00    0.2292      0.1248      0.2570      0.1095      0.0060      0.0084      0.0229      0.1258      0.1283      0.0251      0.0571      0.1031      0.0704      0.0923      0.0014      0.0037      0.0449      0.0426      0.0383      0.0446      0.0230      0.0237      0.0433      0.0011      0.0020
   3.000E+00  -1.350E+00   0.000E+00    0.2462      0.1182      0.2367      0.1134      0.0048      0.0073      0.0199      0.1234      0.1086      0.0222      0.0544      0.1016      0.0584      0.0851      0.0015      0.0037      0.0473      0.0424      0.0412      0.0412      0.0241      0.0227      0.0471      0.0013      0.0022
   4.000E+00  -1.350E+00   0.000E+00    0.2177      0.0937      0.2242      0.1113      0.0045      0.0073      0.0191      0.1164      0.1056      0.0216      0.0513      0.1059      0.0551      0.0845      0.0017      0.0037      0.0508      0.0424      0.0445      0.0404      0.0260      0.0212      0.0528      0.0015      0.0025
   5.000E+00  -1.350E+00   0.000E+00    0.1824      0.0768      0.2069      0.1041      0.0040      0.0075      0.0199      0.1093      0.1020      0.0213      0.0481      0.1124      0.0473      0.0835      0.0019      0.0037      0.0544      0.0428      0.0482      0.0397      0.0281      0.0209      0.0580      0.0016      0.0028
   6.000E+00  -1.350E+00   0.000E+00    0.1630      0.0710      0.1916      0.0970      0.0036      0.0076      0.0210      0.1040      0.0985      0.0211      0.0460      0.1144      0.0436      0.0823      0.0020      0.0038      0.0561      0.0433      0.0521      0.0388      0.0300      0.0211      0.0614      0.0018      0.0031
   7.000E+00  -1.350E+00   0.000E+00    0.1513      0.0690      0.1769      0.0898      0.0034      0.0081      0.0219      0.0989      0.0952      0.0210      0.0445      0.1132      0.0420      0.0814      0.0022      0.0038      0.0574      0.0441      0.0562      0.0379      0.0322      0.0215      0.0646      0.0019      0.0034
   8.000E+00  -1.350E+00   0.000E+00    0.1470      0.0688      0.1687      0.0859      0.0032      0.0082      0.0224      0.0962      0.0943      0.0209      0.0439      0.1126      0.0421      0.0809      0.0023      0.0039      0.0589      0.0447      0.0598      0.0374      0.0340      0.0216      0.0679      0.0020      0.0036
   9.000E+00  -1.350E+00   0.000E+00    0.1422      0.0681      0.1588      0.0810      0.0031      0.0084      0.0230      0.0929      0.0938      0.0210      0.0437      0.1121      0.0426      0.0808      0.0025      0.0039      0.0613      0.0459      0.0645      0.0370      0.0364      0.0220      0.0721      0.0021      0.0039
   1.000E+01  -1.350E+00   0.000E+00    0.1383      0.0672      0.1509      0.0773      0.0030      0.0087      0.0235      0.0904      0.0941      0.0212      0.0439      0.1118      0.0432      0.0812      0.0026      0.0040      0.0634      0.0469      0.0680      0.0367      0.0383      0.0225      0.0751      0.0022      0.0041
   1.100E+01  -1.350E+00   0.000E+00    0.1357      0.0665      0.1459      0.0749      0.0029      0.0096      0.0237      0.0892      0.0946      0.0212      0.0446      0.1115      0.0440      0.0804      0.0027      0.0040      0.0650      0.0476      0.0707      0.0363      0.0398      0.0226      0.0776      0.0023      0.0042
   1.200E+01  -1.350E+00   0.000E+00    0.1316      0.0648      0.1388      0.0724      0.0030      0.0106      0.0244      0.0887      0.0966      0.0214      0.0461      0.1067      0.0452      0.0795      0.0029      0.0040      0.0677      0.0489      0.0746      0.0370      0.0420      0.0232      0.0812      0.0024      0.0045
   1.300E+01  -1.350E+00   0.000E+00    0.1319      0.0640      0.1380      0.0720      0.0034      0.0119      0.0240      0.0888      0.0982      0.0212      0.0479      0.1037      0.0464      0.0786      0.0030      0.0039      0.0694      0.0494      0.0773      0.0372      0.0437      0.0234      0.0840      0.0024      0.0047
   1.400E+01  -1.350E+00   0.000E+00    0.1322      0.0608      0.1403      0.0706      0.0035      0.0126      0.0232      0.0890      0.0988      0.0207      0.0465      0.1020      0.0486      0.0828      0.0030      0.0040      0.0704      0.0502      0.0803      0.0375      0.0453      0.0239      0.0874      0.0025      0.0049
   1.500E+01  -1.350E+00   0.000E+00    0.1220      0.0583      0.1262      0.0660      0.0031      0.0116      0.0233      0.0842      0.0988      0.0208      0.0454      0.1003      0.0510      0.0825      0.0032      0.0041      0.0731      0.0517      0.0847      0.0390      0.0477      0.0244      0.0917      0.0026      0.0051
   1.000E+00  -3.300E-01   0.000E+00    0.2166      0.0808      0.1248      0.0549      0.0032      0.0057      0.0154      0.0606      0.0564      0.0140      0.0292      0.0755      0.0394      0.0659      0.0015      0.0020      0.0361      0.0277      0.0245      0.0230      0.0127      0.0128      0.0431      0.0011      0.0021
   2.000E+00  -3.300E-01   0.000E+00    0.0904      0.0443      0.0975      0.0494      0.0026      0.0052      0.0158      0.0483      0.0472      0.0118      0.0249      0.0757      0.0259      0.0631      0.0016      0.0019      0.0397      0.0252      0.0228      0.0207      0.0148      0.0115      0.0438      0.0017      0.0028
   3.000E+00  -3.300E-01   0.000E+00    0.0889      0.0528      0.0971      0.0495      0.0022      0.0042      0.0158      0.0486      0.0466      0.0114      0.0237      0.0763      0.0244      0.0624      0.0016      0.0019      0.0403      0.0244      0.0231      0.0201      0.0161      0.0115      0.0429      0.0020      0.0029
   4.000E+00  -3.300E-01   0.000E+00    0.0989      0.0555      0.0978      0.0493      0.0022      0.0032      0.0162      0.0484      0.0478      0.0114      0.0236      0.0775      0.0239      0.0618      0.0016      0.0020      0.0409      0.0242      0.0239      0.0201      0.0166      0.0115      0.0426      0.0022      0.0029
   5.000E+00  -3.300E-01   0.000E+00    0.1027      0.0540      0.0977      0.0491      0.0021      0.0027      0.0165      0.0482      0.0488      0.0114      0.0242      0.0784      0.0239      0.0614      0.0016      0.0020      0.0411      0.0243      0.0249      0.0202      0.0168      0.0115      0.0432      0.0023      0.0029
   6.000E+00  -3.300E-01   0.000E+00    0.1024      0.0505      0.0973      0.0487      0.0021      0.0025      0.0166      0.0481      0.0496      0.0114      0.0253      0.0793      0.0242      0.0605      0.0016      0.0020      0.0415      0.0244      0.0261      0.0203      0.0172      0.0116      0.0439      0.0024      0.0029
   7.000E+00  -3.300E-01   0.000E+00    0.0982      0.0457      0.0964      0.0483      0.0021      0.0024      0.0171      0.0481      0.0507      0.0116      0.0271      0.0810      0.0248      0.0604      0.0017      0.0021      0.0424      0.0248      0.0274      0.0207      0.0176      0.0118      0.0455      0.0025      0.0030
   8.000E+00  -3.300E-01   0.000E+00    0.0930      0.0412      0.0957      0.0480      0.0022      0.0024      0.0179      0.0483      0.0517      0.0118      0.0276      0.0826      0.0255      0.0601      0.0017      0.0021      0.0434      0.0253      0.0288      0.0210      0.0180      0.0120      0.0472      0.0026      0.0030
   9.000E+00  -3.300E-01   0.000E+00    0.0875      0.0375      0.0949      0.0477      0.0022      0.0024      0.0189      0.0485      0.0530      0.0120      0.0284      0.0847      0.0263      0.0604      0.0017      0.0022      0.0448      0.0258      0.0302      0.0215      0.0187      0.0123      0.0491      0.0027      0.0031
   1.000E+01  -3.300E-01   0.000E+00    0.0819      0.0350      0.0936      0.0473      0.0023      0.0024      0.0203      0.0483      0.0546      0.0123      0.0298      0.0874      0.0272      0.0614      0.0018      0.0023      0.0466      0.0266      0.0320      0.0223      0.0194      0.0127      0.0514      0.0027      0.0032
   1.100E+01  -3.300E-01   0.000E+00    0.0791      0.0346      0.0932      0.0472      0.0024      0.0025      0.0217      0.0481      0.0562      0.0126      0.0312      0.0898      0.0280      0.0623      0.0019      0.0024      0.0484      0.0273      0.0336      0.0231      0.0200      0.0130      0.0534      0.0028      0.0033
   1.200E+01  -3.300E-01   0.000E+00    0.0783      0.0353      0.0936      0.0472      0.0025      0.0026      0.0229      0.0479      0.0575      0.0128      0.0323      0.0917      0.0288      0.0627      0.0019      0.0025      0.0503      0.0281      0.0352      0.0238      0.0206      0.0134      0.0553      0.0028      0.0034
   1.300E+01  -3.300E-01   0.000E+00    0.0787      0.0363      0.0942      0.0472      0.0026      0.0027      0.0240      0.0475      0.0588      0.0131      0.0333      0.0936      0.0296      0.0634      0.0020      0.0026      0.0518      0.0289      0.0369      0.0245      0.0211      0.0137      0.0573      0.0029      0.0035
   1.400E+01  -3.300E-01   0.000E+00    0.0795      0.0370      0.0952      0.0472      0.0027      0.0028      0.0250      0.0470      0.0598      0.0133      0.0340      0.0949      0.0303      0.0635      0.0020      0.0027      0.0530      0.0296      0.0385      0.0251      0.0215      0.0140      0.0590      0.0029      0.0036
   1.500E+01  -3.300E-01   0.000E+00    0.0803      0.0375      0.0959      0.0470      0.0027      0.0029      0.0260      0.0462      0.0608      0.0136      0.0346      0.0964      0.0309      0.0639      0.0021      0.0027      0.0541      0.0303      0.0400      0.0258      0.0219      0.0143      0.0607      0.0029      0.0037
   1.000E+00   0.000E+00   0.000E+00    0.1732      0.0573      0.1201      0.0554      0.0028      0.0070      0.0108      0.0564      0.0505      0.0111      0.0275      0.0630      0.0387      0.0597      0.0010      0.0017      0.0310      0.0224      0.0203      0.0167      0.0103      0.0097      0.0344      0.0011      0.0013
   2.000E+00   0.000E+00   0.000E+00    0.0955      0.0576      0.1011      0.0523      0.0021      0.0068      0.0146      0.0482      0.0465      0.0108      0.0211      0.0668      0.0246      0.0577      0.0014      0.0019      0.0357      0.0229      0.0211      0.0157      0.0114      0.0101      0.0405      0.0018      0.0020
   3.000E+00   0.000E+00   0.000E+00    0.1118      0.0580      0.0973      0.0508      0.0022      0.0043      0.0168      0.0457      0.0502      0.0117      0.0220      0.0754      0.0236      0.0647      0.0016      0.0021      0.0432      0.0231      0.0224      0.0172      0.0152      0.0112      0.0396      0.0021      0.0027
   4.000E+00   0.000E+00   0.000E+00    0.1121      0.0516      0.0966      0.0500      0.0022      0.0033      0.0176      0.0452      0.0523      0.0120      0.0239      0.0776      0.0234      0.0656      0.0017      0.0022      0.0439      0.0234      0.0228      0.0174      0.0153      0.0113      0.0413      0.0023      0.0027
   5.000E+00   0.000E+00   0.000E+00    0.1038      0.0427      0.0965      0.0494      0.0024      0.0027      0.0190      0.0456      0.0551      0.0124      0.0239      0.0817      0.0235      0.0679      0.0017      0.0023      0.0454      0.0241      0.0237      0.0179      0.0156      0.0117      0.0438      0.0024      0.0027
   6.000E+00   0.000E+00   0.000E+00    0.0938      0.0367      0.0974      0.0494      0.0025      0.0026      0.0205      0.0466      0.0578      0.0127      0.0246      0.0853      0.0237      0.0695      0.0018      0.0024      0.0472      0.0247      0.0245      0.0185      0.0157      0.0119      0.0454      0.0025      0.0027
   7.000E+00   0.000E+00   0.000E+00    0.0903      0.0361      0.0995      0.0500      0.0026      0.0026      0.0212      0.0472      0.0598      0.0127      0.0262      0.0874      0.0243      0.0690      0.0017      0.0025      0.0487      0.0249      0.0250      0.0190      0.0157      0.0118      0.0460      0.0026      0.0027
   8.000E+00   0.000E+00   0.000E+00    0.0900      0.0372      0.1023      0.0509      0.0026      0.0026      0.0220      0.0479      0.0615      0.0129      0.0279      0.0894      0.0249      0.0683      0.0018      0.0025      0.0501      0.0254      0.0257      0.0196      0.0158      0.0119      0.0471      0.0027      0.0027
   9.000E+00   0.000E+00   0.000E+00    0.0902      0.0386      0.1037      0.0511      0.0027      0.0027      0.0233      0.0474      0.0634      0.0131      0.0295      0.0921      0.0254      0.0688      0.0018      0.0027      0.0522      0.0260      0.0269      0.0205      0.0161      0.0120      0.0489      0.0028      0.0028
   1.000E+01   0.000E+00   0.000E+00    0.0916      0.0398      0.1051      0.0514      0.0028      0.0027      0.0244      0.0473      0.0648      0.0133      0.0309      0.0943      0.0260      0.0687      0.0019      0.0028      0.0539      0.0266      0.0279      0.0214      0.0163      0.0122      0.0505      0.0029      0.0028
   1.100E+01   0.000E+00   0.000E+00    0.0924      0.0403      0.1035      0.0509      0.0029      0.0028      0.0258      0.0457      0.0658      0.0136      0.0318      0.0968      0.0262      0.0693      0.0020      0.0029      0.0556      0.0273      0.0292      0.0225      0.0168      0.0125      0.0524      0.0029      0.0029
   1.200E+01   0.000E+00   0.000E+00    0.0931      0.0402      0.1015      0.0503      0.0030      0.0029      0.0271      0.0431      0.0665      0.0138      0.0324      0.0991      0.0266      0.0699      0.0021      0.0030      0.0569      0.0280      0.0305      0.0236      0.0172      0.0127      0.0544      0.0030      0.0030
   1.300E+01   0.000E+00   0.000E+00    0.0935      0.0400      0.0989      0.0496      0.0031      0.0030      0.0284      0.0416      0.0670      0.0141      0.0327      0.1012      0.0270      0.0705      0.0021      0.0031      0.0579      0.0286      0.0319      0.0246      0.0176      0.0130      0.0564      0.0030      0.0031
   1.400E+01   0.000E+00   0.000E+00    0.0937      0.0399      0.0968      0.0488      0.0032      0.0031      0.0297      0.0410      0.0673      0.0143      0.0329      0.1032      0.0274      0.0711      0.0022      0.0032      0.0586      0.0293      0.0333      0.0256      0.0180      0.0133      0.0585      0.0031      0.0032
   1.500E+01   0.000E+00   0.000E+00    0.0925      0.0398      0.0948      0.0480      0.0032      0.0032      0.0310      0.0409      0.0675      0.0146      0.0329      0.1048      0.0281      0.0710      0.0023      0.0033      0.0590      0.0299      0.0349      0.0266      0.0186      0.0136      0.0606      0.0032      0.0033
   1.000E+00   3.500E-01   0.000E+00    0.1433      0.0758      0.1760      0.0796      0.0040      0.0087      0.0252      0.0796      0.0802      0.0207      0.0374      0.1234      0.0379      0.1011      0.0026      0.0032      0.0562      0.0399      0.0392      0.0312      0.0260      0.0200      0.0728      0.0022      0.0038
   2.000E+00   3.500E-01   0.000E+00    0.1802      0.0806      0.1827      0.0777      0.0046      0.0059      0.0365      0.0789      0.0862      0.0231      0.0372      0.1494      0.0367      0.1081      0.0034      0.0039      0.0688      0.0457      0.0466      0.0353      0.0300      0.0229      0.0886      0.0026      0.0043
   3.000E+00   3.500E-01   0.000E+00    0.1729      0.0669      0.1887      0.0786      0.0047      0.0061      0.0375      0.0804      0.0902      0.0234      0.0400      0.1570      0.0372      0.1073      0.0035      0.0042      0.0719      0.0467      0.0493      0.0359      0.0300      0.0230      0.0893      0.0028      0.0044
   4.000E+00   3.500E-01   0.000E+00    0.1639      0.0585      0.1970      0.0800      0.0051      0.0056      0.0402      0.0797      0.0962      0.0242      0.0412      0.1684      0.0384      0.1124      0.0036      0.0045      0.0764      0.0488      0.0533      0.0377      0.0308      0.0237      0.0922      0.0030      0.0046
   5.000E+00   3.500E-01   0.000E+00    0.1577      0.0571      0.2009      0.0806      0.0054      0.0057      0.0423      0.0738      0.1010      0.0247      0.0425      0.1767      0.0397      0.1144      0.0038      0.0047      0.0807      0.0504      0.0572      0.0392      0.0313      0.0242      0.0944      0.0032      0.0047
   6.000E+00   3.500E-01   0.000E+00    0.1572      0.0585      0.2008      0.0802      0.0057      0.0060      0.0447      0.0681      0.1047      0.0252      0.0442      0.1839      0.0410      0.1158      0.0039      0.0049      0.0848      0.0522      0.0614      0.0410      0.0320      0.0248      0.0973      0.0033      0.0048
   7.000E+00   3.500E-01   0.000E+00    0.1599      0.0596      0.1989      0.0803      0.0058      0.0061      0.0463      0.0666      0.1072      0.0255      0.0456      0.1889      0.0421      0.1152      0.0040      0.0050      0.0874      0.0536      0.0654      0.0426      0.0321      0.0252      0.0996      0.0035      0.0049
   8.000E+00   3.500E-01   0.000E+00    0.1635      0.0604      0.1973      0.0804      0.0060      0.0063      0.0481      0.0656      0.1097      0.0259      0.0470      0.1944      0.0437      0.1153      0.0042      0.0052      0.0902      0.0555      0.0703      0.0447      0.0327      0.0258      0.1030      0.0036      0.0051
   9.000E+00   3.500E-01   0.000E+00    0.1672      0.0610      0.1957      0.0807      0.0061      0.0064      0.0499      0.0637      0.1118      0.0261      0.0482      0.1989      0.0451      0.1146      0.0043      0.0054      0.0923      0.0572      0.0753      0.0468      0.0330      0.0264      0.1063      0.0037      0.0052
   1.000E+01   3.500E-01   0.000E+00    0.1709      0.0613      0.1948      0.0808      0.0063      0.0066      0.0526      0.0632      0.1138      0.0267      0.0494      0.2042      0.0467      0.1154      0.0045      0.0056      0.0950      0.0594      0.0809      0.0493      0.0338      0.0273      0.1108      0.0038      0.0054
   1.100E+01   3.500E-01   0.000E+00    0.1723      0.0613      0.1959      0.0806      0.0065      0.0068      0.0558      0.0642      0.1156      0.0274      0.0503      0.2093      0.0486      0.1171      0.0048      0.0057      0.0965      0.0617      0.0868      0.0519      0.0349      0.0284      0.1160      0.0039      0.0057
   1.200E+01   3.500E-01   0.000E+00    0.1731      0.0615      0.1981      0.0804      0.0067      0.0070      0.0588      0.0661      0.1174      0.0279      0.0512      0.2141      0.0507      0.1181      0.0050      0.0059      0.0979      0.0640      0.0927      0.0545      0.0359      0.0294      0.1205      0.0040      0.0060
   1.300E+01   3.500E-01   0.000E+00    0.1743      0.0618      0.2006      0.0802      0.0069      0.0072      0.0620      0.0683      0.1193      0.0285      0.0520      0.2185      0.0528      0.1194      0.0052      0.0060      0.0991      0.0662      0.0985      0.0571      0.0370      0.0306      0.1254      0.0041      0.0062
   1.400E+01   3.500E-01   0.000E+00    0.1757      0.0624      0.2032      0.0801      0.0070      0.0074      0.0652      0.0706      0.1214      0.0290      0.0529      0.2229      0.0552      0.1204      0.0055      0.0061      0.1006      0.0684      0.1045      0.0597      0.0381      0.0317      0.1303      0.0043      0.0065
   1.500E+01   3.500E-01   0.000E+00    0.1768      0.0630      0.2057      0.0800      0.0072      0.0076      0.0681      0.0728      0.1234      0.0295      0.0537      0.2271      0.0576      0.1214      0.0057      0.0062      0.1019      0.0704      0.1101      0.0622      0.0391      0.0327      0.1346      0.0043      0.0068
   1.000E+00   6.700E-01   0.000E+00    0.3026      0.1456      0.3415      0.1504      0.0089      0.0150      0.0515      0.1836      0.1942      0.0451      0.0821      0.2704      0.0702      0.2272      0.0063      0.0103      0.1233      0.0910      0.0881      0.0660      0.0542      0.0465      0.2110      0.0030      0.0051
   2.000E+00   6.700E-01   0.000E+00    0.3152      0.1138      0.3762      0.1526      0.0099      0.0121      0.0720      0.1802      0.2176      0.0505      0.1110      0.3584      0.0767      0.2455      0.0076      0.0463      0.1849      0.1006      0.1070      0.0710      0.0665      0.0518      0.2363      0.0047      0.0080
   3.000E+00   6.700E-01   0.000E+00    0.3070      0.1033      0.4035      0.1557      0.0127      0.0136      0.0936      0.1553      0.2600      0.0590      0.1191      0.4226      0.0858      0.2883      0.0093      0.0821      0.2456      0.1138      0.1319      0.0833      0.0786      0.0592      0.2735      0.0058      0.0105
   4.000E+00   6.700E-01   0.000E+00    0.3207      0.1054      0.4242      0.1562      0.0145      0.0156      0.1090      0.1483      0.2856      0.0639      0.1223      0.4491      0.0933      0.3111      0.0104      0.0976      0.2715      0.1219      0.1490      0.0924      0.0854      0.0633      0.2960      0.0065      0.0116
   5.000E+00   6.700E-01   0.000E+00    0.3338      0.1081      0.4253      0.1619      0.0145      0.0155      0.1108      0.1495      0.2870      0.0637      0.1268      0.4607      0.0979      0.3035      0.0104      0.0967      0.2741      0.1226      0.1560      0.0936      0.0852      0.0626      0.2960      0.0066      0.0114
   6.000E+00   6.700E-01   0.000E+00    0.3463      0.1103      0.4268      0.1651      0.0147      0.0158      0.1156      0.1500      0.2916      0.0640      0.1302      0.4705      0.1036      0.2992      0.0107      0.0951      0.2778      0.1246      0.1670      0.0967      0.0850      0.0623      0.2993      0.0067      0.0113
   7.000E+00   6.700E-01   0.000E+00    0.3569      0.1123      0.4282      0.1677      0.0149      0.0160      0.1197      0.1504      0.2955      0.0643      0.1331      0.4789      0.1084      0.2957      0.0110      0.0938      0.2811      0.1264      0.1764      0.0994      0.0849      0.0621      0.3022      0.0067      0.0112
   8.000E+00   6.700E-01   0.000E+00    0.3640      0.1143      0.4379      0.1689      0.0155      0.0167      0.1300      0.1555      0.3086      0.0671      0.1351      0.4942      0.1182      0.3049      0.0117      0.0921      0.2905      0.1317      0.1950      0.1053      0.0880      0.0643      0.3154      0.0068      0.0117
