#
#
#    alpha/Fe-enhanced SSP-models with carbon enhancement
#    Citrogen additionally enhanced by 30 per cent -> fits better CN1, CN2, 
#    Ca4227 of globular clusters (the fit to the other indices is unchanged)
#
#    Maraston C., 1998, MNRAS, 300, 872
#    Thomas D., Maraston C., Bender R., 2003, MNRAS, 339, 897, astro-ph/0209250
#    
#    Contact: Daniel Thomas (daniel.thomas@port.ac.uk)
#             Claudia Maraston (claudia.maraston@port.ac.uk)
#
#	      www.dsg.port.ac.uk/~thomasd/tmb
#
#
#     age        [Z/H]    [alpha/Fe]      CN1         CN2       Ca4227       G4300      C24668       Mg1   
#      1           2           3           4           5          6            7          8           9 
#
   5.000E+00   0.000E+00   0.000E+00   6.886E-02   1.040E-01   9.100E-01   5.586E+00   9.812E+00   1.316E-01
   6.000E+00   0.000E+00   0.000E+00   7.815E-02   1.126E-01   9.485E-01   5.806E+00   1.006E+01   1.359E-01
   7.000E+00   0.000E+00   0.000E+00   8.028E-02   1.139E-01   9.721E-01   5.917E+00   1.005E+01   1.361E-01
   8.000E+00   0.000E+00   0.000E+00   8.068E-02   1.138E-01   9.962E-01   5.999E+00   1.002E+01   1.374E-01
   9.000E+00   0.000E+00   0.000E+00   8.632E-02   1.194E-01   1.027E+00   6.129E+00   1.019E+01   1.425E-01
   1.000E+01   0.000E+00   0.000E+00   8.883E-02   1.218E-01   1.052E+00   6.216E+00   1.027E+01   1.435E-01
   1.100E+01   0.000E+00   0.000E+00   9.565E-02   1.289E-01   1.080E+00   6.342E+00   1.050E+01   1.492E-01
   1.200E+01   0.000E+00   0.000E+00   1.014E-01   1.349E-01   1.104E+00   6.440E+00   1.068E+01   1.533E-01
   1.300E+01   0.000E+00   0.000E+00   1.070E-01   1.405E-01   1.126E+00   6.523E+00   1.081E+01   1.560E-01
   1.400E+01   0.000E+00   0.000E+00   1.119E-01   1.458E-01   1.147E+00   6.609E+00   1.097E+01   1.625E-01
   1.500E+01   0.000E+00   0.000E+00   1.169E-01   1.512E-01   1.167E+00   6.677E+00   1.112E+01   1.663E-01
   1.000E+00   3.500E-01   0.000E+00  -1.053E-03   4.787E-02   7.057E-01   3.660E+00   1.068E+01   1.207E-01
   2.000E+00   3.500E-01   0.000E+00   8.098E-02   1.226E-01   9.357E-01   5.225E+00   1.289E+01   1.530E-01
   3.000E+00   3.500E-01   0.000E+00   9.443E-02   1.326E-01   1.023E+00   5.637E+00   1.297E+01   1.603E-01
   4.000E+00   3.500E-01   0.000E+00   1.108E-01   1.479E-01   1.103E+00   5.944E+00   1.336E+01   1.709E-01
   5.000E+00   3.500E-01   0.000E+00   1.194E-01   1.558E-01   1.162E+00   6.164E+00   1.358E+01   1.784E-01
   6.000E+00   3.500E-01   0.000E+00   1.294E-01   1.661E-01   1.210E+00   6.336E+00   1.391E+01   1.846E-01
   7.000E+00   3.500E-01   0.000E+00   1.334E-01   1.695E-01   1.242E+00   6.430E+00   1.388E+01   1.872E-01
   8.000E+00   3.500E-01   0.000E+00   1.367E-01   1.729E-01   1.283E+00   6.520E+00   1.396E+01   1.907E-01
   9.000E+00   3.500E-01   0.000E+00   1.405E-01   1.768E-01   1.310E+00   6.601E+00   1.403E+01   1.916E-01
   1.000E+01   3.500E-01   0.000E+00   1.479E-01   1.852E-01   1.347E+00   6.688E+00   1.428E+01   1.954E-01
   1.100E+01   3.500E-01   0.000E+00   1.567E-01   1.951E-01   1.391E+00   6.772E+00   1.456E+01   2.010E-01
   1.200E+01   3.500E-01   0.000E+00   1.646E-01   2.040E-01   1.426E+00   6.830E+00   1.482E+01   2.062E-01
   1.300E+01   3.500E-01   0.000E+00   1.735E-01   2.134E-01   1.460E+00   6.877E+00   1.499E+01   2.125E-01
   1.400E+01   3.500E-01   0.000E+00   1.795E-01   2.204E-01   1.495E+00   6.929E+00   1.517E+01   2.210E-01
   1.500E+01   3.500E-01   0.000E+00   1.872E-01   2.297E-01   1.523E+00   6.965E+00   1.541E+01   2.254E-01
   1.000E+00   6.700E-01   0.000E+00  -1.466E-02   2.758E-02   8.227E-01   4.161E+00   1.117E+01   1.213E-01
   2.000E+00   6.700E-01   0.000E+00   6.243E-02   9.775E-02   1.129E+00   5.806E+00   1.370E+01   1.675E-01
   3.000E+00   6.700E-01   0.000E+00   1.249E-01   1.619E-01   1.353E+00   6.395E+00   1.592E+01   2.098E-01
   4.000E+00   6.700E-01   0.000E+00   1.675E-01   2.072E-01   1.488E+00   6.672E+00   1.723E+01   2.352E-01
   5.000E+00   6.700E-01   0.000E+00   1.788E-01   2.191E-01   1.513E+00   6.752E+00   1.740E+01   2.420E-01
   6.000E+00   6.700E-01   0.000E+00   1.908E-01   2.329E-01   1.553E+00   6.826E+00   1.778E+01   2.466E-01
   7.000E+00   6.700E-01   0.000E+00   2.021E-01   2.451E-01   1.599E+00   6.908E+00   1.796E+01   2.535E-01
   8.000E+00   6.700E-01   0.000E+00   2.155E-01   2.601E-01   1.658E+00   6.949E+00   1.828E+01   2.595E-01
   9.000E+00   6.700E-01   0.000E+00   2.308E-01   2.775E-01   1.732E+00   6.992E+00   1.865E+01   2.666E-01
   1.000E+01   6.700E-01   0.000E+00   2.481E-01   2.977E-01   1.823E+00   7.039E+00   1.911E+01   2.745E-01
   1.100E+01   6.700E-01   0.000E+00   2.646E-01   3.169E-01   1.872E+00   7.017E+00   1.946E+01   2.810E-01
   1.200E+01   6.700E-01   0.000E+00   2.836E-01   3.388E-01   1.927E+00   6.990E+00   1.985E+01   2.880E-01
   1.300E+01   6.700E-01   0.000E+00   3.076E-01   3.652E-01   1.975E+00   6.943E+00   2.011E+01   2.966E-01
   1.400E+01   6.700E-01   0.000E+00   3.370E-01   3.981E-01   2.006E+00   6.880E+00   2.038E+01   3.104E-01
   1.500E+01   6.700E-01   0.000E+00   3.528E-01   4.171E-01   2.035E+00   6.848E+00   2.072E+01   3.130E-01
   1.000E+00  -2.250E+00   3.000E-01  -2.380E-01  -1.335E-01  -4.574E-01  -4.214E+00   2.298E+00   2.019E-02
   2.000E+00  -2.250E+00   3.000E-01  -1.933E-01  -1.157E-01  -2.077E-01  -2.291E+00   1.144E+00   1.140E-02
   3.000E+00  -2.250E+00   3.000E-01  -1.799E-01  -1.109E-01  -1.226E-01  -1.750E+00   8.527E-01   8.046E-03
   4.000E+00  -2.250E+00   3.000E-01  -1.672E-01  -1.057E-01  -5.248E-02  -1.362E+00   5.988E-01   5.924E-03
   5.000E+00  -2.250E+00   3.000E-01  -1.551E-01  -1.003E-01   1.006E-02  -9.797E-01   4.014E-01   4.812E-03
   6.000E+00  -2.250E+00   3.000E-01  -1.421E-01  -9.308E-02   6.170E-02  -6.524E-01   2.547E-01   3.654E-03
   7.000E+00  -2.250E+00   3.000E-01  -1.331E-01  -8.919E-02   1.053E-01  -3.761E-01   1.255E-01   4.274E-03
   8.000E+00  -2.250E+00   3.000E-01  -1.234E-01  -8.392E-02   1.348E-01  -2.445E-01   3.435E-02   5.078E-03
   9.000E+00  -2.250E+00   3.000E-01  -1.164E-01  -8.007E-02   1.551E-01  -2.046E-01  -4.921E-02   5.898E-03
   1.000E+01  -2.250E+00   3.000E-01  -1.135E-01  -7.804E-02   1.669E-01  -2.397E-01  -8.984E-02   6.724E-03
   1.100E+01  -2.250E+00   3.000E-01  -1.108E-01  -7.635E-02   1.683E-01  -3.938E-01  -1.439E-01   8.057E-03
   1.200E+01  -2.250E+00   3.000E-01  -1.092E-01  -7.504E-02   1.684E-01  -5.297E-01  -1.687E-01   9.438E-03
   1.300E+01  -2.250E+00   3.000E-01  -1.055E-01  -7.325E-02   1.904E-01  -4.195E-01  -1.778E-01   1.205E-02
   1.400E+01  -2.250E+00   3.000E-01  -1.020E-01  -7.140E-02   2.237E-01  -1.980E-01  -2.293E-01   1.281E-02
   1.500E+01  -2.250E+00   3.000E-01  -1.013E-01  -6.975E-02   2.369E-01  -9.727E-02  -1.066E-01   1.334E-02
   1.000E+00  -1.350E+00   3.000E-01  -1.514E-01  -7.323E-02  -1.043E-01  -9.930E-01   4.985E-01   2.206E-02
   2.000E+00  -1.350E+00   3.000E-01  -1.480E-01  -7.753E-02   3.466E-02  -5.164E-01   4.025E-01   2.409E-02
   3.000E+00  -1.350E+00   3.000E-01  -1.339E-01  -7.054E-02   1.219E-01   8.697E-02   4.163E-01   2.398E-02
   4.000E+00  -1.350E+00   3.000E-01  -1.160E-01  -5.970E-02   1.974E-01   6.919E-01   4.574E-01   2.556E-02
   5.000E+00  -1.350E+00   3.000E-01  -9.884E-02  -4.879E-02   2.618E-01   1.265E+00   4.966E-01   2.749E-02
   6.000E+00  -1.350E+00   3.000E-01  -8.723E-02  -4.193E-02   3.104E-01   1.657E+00   4.838E-01   3.008E-02
   7.000E+00  -1.350E+00   3.000E-01  -7.635E-02  -3.441E-02   3.482E-01   1.993E+00   5.381E-01   3.161E-02
   8.000E+00  -1.350E+00   3.000E-01  -7.035E-02  -3.078E-02   3.742E-01   2.158E+00   5.239E-01   3.327E-02
   9.000E+00  -1.350E+00   3.000E-01  -6.297E-02  -2.593E-02   4.022E-01   2.352E+00   5.284E-01   3.531E-02
   1.000E+01  -1.350E+00   3.000E-01  -5.712E-02  -2.223E-02   4.229E-01   2.504E+00   4.714E-01   3.708E-02
   1.100E+01  -1.350E+00   3.000E-01  -5.350E-02  -1.965E-02   4.306E-01   2.518E+00   4.689E-01   3.770E-02
   1.200E+01  -1.350E+00   3.000E-01  -5.108E-02  -1.785E-02   4.390E-01   2.527E+00   4.014E-01   3.830E-02
   1.300E+01  -1.350E+00   3.000E-01  -5.934E-02  -2.329E-02   4.328E-01   2.284E+00   3.323E-01   3.710E-02
   1.400E+01  -1.350E+00   3.000E-01  -7.537E-02  -3.332E-02   4.115E-01   1.803E+00   2.352E-01   3.654E-02
   1.500E+01  -1.350E+00   3.000E-01  -8.157E-02  -3.710E-02   4.018E-01   1.594E+00   2.118E-01   3.950E-02
   1.000E+00  -3.300E-01   3.000E-01  -7.422E-02  -1.543E-02   2.895E-01   1.799E+00   3.621E+00   7.075E-02
   2.000E+00  -3.300E-01   3.000E-01  -2.788E-02   1.802E-02   5.005E-01   3.411E+00   4.818E+00   8.614E-02
   3.000E+00  -3.300E-01   3.000E-01  -1.283E-02   2.903E-02   5.867E-01   3.979E+00   5.220E+00   9.358E-02
   4.000E+00  -3.300E-01   3.000E-01  -9.343E-04   3.789E-02   6.455E-01   4.382E+00   5.418E+00   9.863E-02
   5.000E+00  -3.300E-01   3.000E-01   5.834E-03   4.266E-02   6.851E-01   4.630E+00   5.488E+00   1.011E-01
   6.000E+00  -3.300E-01   3.000E-01   9.951E-03   4.494E-02   7.210E-01   4.827E+00   5.519E+00   1.038E-01
   7.000E+00  -3.300E-01   3.000E-01   1.529E-02   4.913E-02   7.529E-01   5.012E+00   5.608E+00   1.068E-01
   8.000E+00  -3.300E-01   3.000E-01   1.877E-02   5.164E-02   7.794E-01   5.151E+00   5.663E+00   1.097E-01
   9.000E+00  -3.300E-01   3.000E-01   2.298E-02   5.479E-02   8.067E-01   5.290E+00   5.748E+00   1.115E-01
   1.000E+01  -3.300E-01   3.000E-01   2.964E-02   6.062E-02   8.370E-01   5.469E+00   5.915E+00   1.169E-01
   1.100E+01  -3.300E-01   3.000E-01   3.514E-02   6.544E-02   8.600E-01   5.607E+00   6.033E+00   1.211E-01
   1.200E+01  -3.300E-01   3.000E-01   3.959E-02   6.889E-02   8.772E-01   5.723E+00   6.090E+00   1.238E-01
   1.300E+01  -3.300E-01   3.000E-01   4.265E-02   7.199E-02   8.917E-01   5.794E+00   6.200E+00   1.275E-01
   1.400E+01  -3.300E-01   3.000E-01   4.379E-02   7.341E-02   9.035E-01   5.824E+00   6.222E+00   1.328E-01
   1.500E+01  -3.300E-01   3.000E-01   4.661E-02   7.593E-02   9.151E-01   5.883E+00   6.267E+00   1.373E-01
   1.000E+00   0.000E+00   3.000E-01  -6.593E-02  -9.389E-03   4.118E-01   2.260E+00   5.504E+00   8.534E-02
   2.000E+00   0.000E+00   3.000E-01   1.531E-02   5.733E-02   6.721E-01   4.521E+00   7.692E+00   1.245E-01
   3.000E+00   0.000E+00   3.000E-01   5.722E-02   9.620E-02   7.679E-01   5.310E+00   8.954E+00   1.427E-01
   4.000E+00   0.000E+00   3.000E-01   6.736E-02   1.047E-01   8.257E-01   5.613E+00   9.169E+00   1.497E-01
   5.000E+00   0.000E+00   3.000E-01   7.972E-02   1.161E-01   8.773E-01   5.893E+00   9.450E+00   1.578E-01
   6.000E+00   0.000E+00   3.000E-01   8.973E-02   1.257E-01   9.161E-01   6.122E+00   9.688E+00   1.626E-01
   7.000E+00   0.000E+00   3.000E-01   9.182E-02   1.268E-01   9.392E-01   6.237E+00   9.675E+00   1.630E-01
   8.000E+00   0.000E+00   3.000E-01   9.217E-02   1.267E-01   9.633E-01   6.323E+00   9.643E+00   1.644E-01
   9.000E+00   0.000E+00   3.000E-01   9.818E-02   1.327E-01   9.940E-01   6.462E+00   9.806E+00   1.703E-01
   1.000E+01   0.000E+00   3.000E-01   1.007E-01   1.353E-01   1.019E+00   6.554E+00   9.877E+00   1.714E-01
   1.100E+01   0.000E+00   3.000E-01   1.080E-01   1.429E-01   1.048E+00   6.691E+00   1.009E+01   1.782E-01
   1.200E+01   0.000E+00   3.000E-01   1.141E-01   1.494E-01   1.074E+00   6.799E+00   1.027E+01   1.831E-01
   1.300E+01   0.000E+00   3.000E-01   1.202E-01   1.554E-01   1.098E+00   6.892E+00   1.040E+01   1.867E-01
   1.400E+01   0.000E+00   3.000E-01   1.255E-01   1.612E-01   1.120E+00   6.992E+00   1.055E+01   1.965E-01
   1.500E+01   0.000E+00   3.000E-01   1.308E-01   1.671E-01   1.141E+00   7.069E+00   1.069E+01   2.009E-01
   1.000E+00   3.500E-01   3.000E-01   3.400E-03   5.361E-02   6.661E-01   3.886E+00   1.028E+01   1.459E-01
   2.000E+00   3.500E-01   3.000E-01   9.047E-02   1.338E-01   8.978E-01   5.506E+00   1.243E+01   1.823E-01
   3.000E+00   3.500E-01   3.000E-01   1.052E-01   1.449E-01   9.847E-01   5.924E+00   1.251E+01   1.912E-01
   4.000E+00   3.500E-01   3.000E-01   1.228E-01   1.615E-01   1.064E+00   6.243E+00   1.288E+01   2.036E-01
   5.000E+00   3.500E-01   3.000E-01   1.321E-01   1.701E-01   1.123E+00   6.472E+00   1.309E+01   2.125E-01
   6.000E+00   3.500E-01   3.000E-01   1.431E-01   1.816E-01   1.173E+00   6.654E+00   1.340E+01   2.194E-01
   7.000E+00   3.500E-01   3.000E-01   1.472E-01   1.850E-01   1.205E+00   6.754E+00   1.337E+01   2.228E-01
   8.000E+00   3.500E-01   3.000E-01   1.508E-01   1.887E-01   1.246E+00   6.851E+00   1.344E+01   2.266E-01
   9.000E+00   3.500E-01   3.000E-01   1.548E-01   1.929E-01   1.274E+00   6.940E+00   1.350E+01   2.275E-01
   1.000E+01   3.500E-01   3.000E-01   1.627E-01   2.020E-01   1.314E+00   7.038E+00   1.374E+01   2.319E-01
   1.100E+01   3.500E-01   3.000E-01   1.720E-01   2.126E-01   1.360E+00   7.132E+00   1.401E+01   2.386E-01
   1.200E+01   3.500E-01   3.000E-01   1.804E-01   2.222E-01   1.397E+00   7.201E+00   1.425E+01   2.449E-01
   1.300E+01   3.500E-01   3.000E-01   1.898E-01   2.321E-01   1.433E+00   7.258E+00   1.442E+01   2.531E-01
   1.400E+01   3.500E-01   3.000E-01   1.961E-01   2.395E-01   1.471E+00   7.326E+00   1.459E+01   2.666E-01
   1.500E+01   3.500E-01   3.000E-01   2.045E-01   2.497E-01   1.502E+00   7.372E+00   1.482E+01   2.717E-01
   1.000E+00   6.700E-01   3.000E-01  -1.274E-02   3.025E-02   7.743E-01   4.365E+00   1.071E+01   1.449E-01
   2.000E+00   6.700E-01   3.000E-01   6.776E-02   1.041E-01   1.078E+00   6.051E+00   1.317E+01   1.988E-01
   3.000E+00   6.700E-01   3.000E-01   1.347E-01   1.731E-01   1.307E+00   6.672E+00   1.533E+01   2.485E-01
   4.000E+00   6.700E-01   3.000E-01   1.811E-01   2.224E-01   1.445E+00   6.974E+00   1.660E+01   2.780E-01
   5.000E+00   6.700E-01   3.000E-01   1.931E-01   2.350E-01   1.471E+00   7.059E+00   1.675E+01   2.860E-01
   6.000E+00   6.700E-01   3.000E-01   2.065E-01   2.503E-01   1.510E+00   7.141E+00   1.711E+01   2.911E-01
   7.000E+00   6.700E-01   3.000E-01   2.187E-01   2.635E-01   1.556E+00   7.231E+00   1.729E+01   2.995E-01
   8.000E+00   6.700E-01   3.000E-01   2.333E-01   2.799E-01   1.620E+00   7.286E+00   1.759E+01   3.063E-01
   9.000E+00   6.700E-01   3.000E-01   2.500E-01   2.989E-01   1.698E+00   7.344E+00   1.795E+01   3.145E-01
   1.000E+01   6.700E-01   3.000E-01   2.687E-01   3.208E-01   1.796E+00   7.408E+00   1.839E+01   3.236E-01
   1.100E+01   6.700E-01   3.000E-01   2.861E-01   3.412E-01   1.848E+00   7.395E+00   1.872E+01   3.317E-01
   1.200E+01   6.700E-01   3.000E-01   3.062E-01   3.645E-01   1.907E+00   7.377E+00   1.909E+01   3.402E-01
   1.300E+01   6.700E-01   3.000E-01   3.316E-01   3.922E-01   1.960E+00   7.340E+00   1.934E+01   3.514E-01
   1.400E+01   6.700E-01   3.000E-01   3.620E-01   4.266E-01   1.996E+00   7.293E+00   1.960E+01   3.732E-01
   1.500E+01   6.700E-01   3.000E-01   3.790E-01   4.474E-01   2.030E+00   7.269E+00   1.993E+01   3.759E-01
   1.000E+00  -2.250E+00   5.000E-01  -2.351E-01  -1.310E-01  -4.596E-01  -4.175E+00   2.213E+00   2.276E-02
   2.000E+00  -2.250E+00   5.000E-01  -1.922E-01  -1.151E-01  -2.099E-01  -2.251E+00   1.072E+00   1.443E-02
   3.000E+00  -2.250E+00   5.000E-01  -1.790E-01  -1.107E-01  -1.229E-01  -1.693E+00   7.868E-01   1.035E-02
   4.000E+00  -2.250E+00   5.000E-01  -1.664E-01  -1.056E-01  -5.066E-02  -1.303E+00   5.397E-01   7.903E-03
   5.000E+00  -2.250E+00   5.000E-01  -1.542E-01  -1.001E-01   1.409E-02  -9.194E-01   3.478E-01   6.591E-03
   6.000E+00  -2.250E+00   5.000E-01  -1.412E-01  -9.303E-02   6.775E-02  -5.937E-01   2.074E-01   5.446E-03
   7.000E+00  -2.250E+00   5.000E-01  -1.319E-01  -8.894E-02   1.104E-01  -3.190E-01   8.092E-02   5.961E-03
   8.000E+00  -2.250E+00   5.000E-01  -1.220E-01  -8.352E-02   1.392E-01  -1.956E-01  -6.971E-03   6.889E-03
   9.000E+00  -2.250E+00   5.000E-01  -1.148E-01  -7.954E-02   1.591E-01  -1.654E-01  -8.702E-02   7.793E-03
   1.000E+01  -2.250E+00   5.000E-01  -1.117E-01  -7.733E-02   1.707E-01  -2.097E-01  -1.249E-01   8.721E-03
   1.100E+01  -2.250E+00   5.000E-01  -1.088E-01  -7.542E-02   1.719E-01  -3.786E-01  -1.764E-01   1.008E-02
   1.200E+01  -2.250E+00   5.000E-01  -1.070E-01  -7.392E-02   1.718E-01  -5.264E-01  -1.992E-01   1.151E-02
   1.300E+01  -2.250E+00   5.000E-01  -1.028E-01  -7.170E-02   1.938E-01  -4.167E-01  -2.087E-01   1.402E-02
   1.400E+01  -2.250E+00   5.000E-01  -9.932E-02  -6.978E-02   2.211E-01  -1.984E-01  -2.553E-01   1.420E-02
   1.500E+01  -2.250E+00   5.000E-01  -9.839E-02  -6.790E-02   2.341E-01  -9.699E-02  -1.335E-01   1.498E-02
   1.000E+00  -1.350E+00   5.000E-01  -1.479E-01  -6.967E-02  -1.147E-01  -8.842E-01   4.618E-01   2.533E-02
   2.000E+00  -1.350E+00   5.000E-01  -1.456E-01  -7.527E-02   2.497E-02  -4.149E-01   3.612E-01   2.829E-02
   3.000E+00  -1.350E+00   5.000E-01  -1.318E-01  -6.854E-02   1.132E-01   1.958E-01   3.738E-01   2.812E-02
   4.000E+00  -1.350E+00   5.000E-01  -1.138E-01  -5.760E-02   1.899E-01   8.062E-01   4.151E-01   2.996E-02
   5.000E+00  -1.350E+00   5.000E-01  -9.643E-02  -4.649E-02   2.558E-01   1.386E+00   4.549E-01   3.210E-02
   6.000E+00  -1.350E+00   5.000E-01  -8.475E-02  -3.965E-02   3.059E-01   1.781E+00   4.443E-01   3.509E-02
   7.000E+00  -1.350E+00   5.000E-01  -7.356E-02  -3.178E-02   3.432E-01   2.121E+00   4.979E-01   3.669E-02
