#
#
#    alpha/Fe-enhanced SSP-models
#    version September 2004
#
#    Reference:
#    Thomas D., Maraston C., Bender R., 2003, MNRAS, 339, 897
#    Thomas D., Maraston C., Korn, A., 2004, MNRAS, 352, L19
#
#    Index response functions:
#    Korn, A., Maraston, C., Thomas, D. 2005, A&A, 438, 685
#
#    Note: alpha-enhanced high-order balmer lines are computed with 1 choice 
#    of mass-loss at each metallicity. Since *at low metallicity* the alpha-en. 
#    does not play a role, the previous models can be used that are provided 
#    for two choices of HB morphologies encompassing the observed ranges of 
#    Balmer lines vs. HB morphology (Maraston et al. 2003, A&A, 400, 823).
#    These models are in the file "HB-balmer-models.dat"
#
#    Contact: Daniel Thomas (daniel.thomas@port.ac.uk)
#             Claudia Maraston (claudia.maraston@port.ac.uk)
#
#	      www.dsg.port.ac.uk/~thomasd/tmb
#
#
#     age        [Z/H]    [alpha/Fe]      HdA         HdF         HgA         HgF         CN1         CN2       Ca4227      G4300       Fe4383      Ca4455      Fe4531      Fe4668      Hb          Fe5015        Mg1         Mg2         Mgb       Fe5270      Fe5335      Fe5406      Fe5709      Fe5782       NaD         TiO1        TiO2  
#      1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28    
#				    																																										
#				    																																												    
   6.000E+00  -2.250E+00   0.000E+00   6.597E+00   4.765E+00   4.863E+00   4.241E+00  -1.487E-01  -9.245E-02   8.279E-02  -8.421E-01  -7.786E-01   5.121E-02   1.736E-01   4.936E-02   3.579E+00   6.815E-01  -1.411E-05   2.393E-02   5.335E-01   6.362E-01   4.616E-01   1.353E-01   3.766E-02  -2.800E-01   8.428E-01   1.166E-02  -4.612E-03
   7.000E+00  -2.250E+00   0.000E+00   6.057E+00   4.439E+00   4.296E+00   3.900E+00  -1.409E-01  -8.975E-02   1.300E-01  -5.591E-01  -6.582E-01   4.864E-02   2.102E-01  -9.495E-02   3.323E+00   6.758E-01   1.160E-03   2.749E-02   5.857E-01   6.418E-01   4.528E-01   1.278E-01   3.166E-02  -2.920E-01   8.904E-01   1.136E-02  -4.961E-03
   8.000E+00  -2.250E+00   0.000E+00   5.705E+00   4.233E+00   4.000E+00   3.699E+00  -1.363E-01  -8.755E-02   1.599E-01  -4.066E-01  -4.864E-01   5.672E-02   2.483E-01  -1.639E-01   3.117E+00   6.896E-01   1.817E-03   3.330E-02   7.820E-01   6.616E-01   4.681E-01   1.375E-01   3.207E-02  -2.906E-01   9.232E-01   1.111E-02  -5.196E-03
   9.000E+00  -2.250E+00   0.000E+00   5.399E+00   4.191E+00   3.345E+00   3.453E+00  -1.344E-01  -8.652E-02   1.794E-01  -3.415E-01  -4.084E-01   6.299E-02   2.728E-01  -2.087E-01   3.045E+00   6.973E-01   2.596E-03   3.503E-02   8.010E-01   6.777E-01   4.846E-01   1.485E-01   3.405E-02  -2.869E-01   9.507E-01   1.088E-02  -5.435E-03
   1.000E+01  -2.250E+00   0.000E+00   5.573E+00   4.248E+00   3.328E+00   3.429E+00  -1.344E-01  -8.613E-02   1.892E-01  -3.527E-01  -3.206E-01   7.294E-02   2.889E-01  -2.123E-01   3.028E+00   7.029E-01   3.329E-03   3.558E-02   7.873E-01   7.153E-01   5.121E-01   1.660E-01   3.754E-02  -2.772E-01   9.755E-01   1.067E-02  -5.689E-03
   1.100E+01  -2.250E+00   0.000E+00   5.770E+00   4.380E+00   3.633E+00   3.564E+00  -1.387E-01  -8.851E-02   1.860E-01  -4.704E-01  -3.440E-01   6.878E-02   2.726E-01  -2.032E-01   3.071E+00   6.918E-01   4.771E-03   3.658E-02   8.013E-01   7.261E-01   5.207E-01   1.721E-01   3.989E-02  -2.774E-01   1.004E+00   1.047E-02  -5.947E-03
   1.200E+01  -2.250E+00   0.000E+00   5.827E+00   4.478E+00   3.752E+00   3.623E+00  -1.427E-01  -9.029E-02   1.814E-01  -5.755E-01  -3.156E-01   7.234E-02   2.622E-01  -1.732E-01   3.089E+00   6.852E-01   6.212E-03   3.703E-02   8.024E-01   7.453E-01   5.428E-01   1.860E-01   4.443E-02  -2.707E-01   1.031E+00   1.024E-02  -6.226E-03
   1.300E+01  -2.250E+00   0.000E+00   5.614E+00   4.355E+00   3.604E+00   3.477E+00  -1.421E-01  -9.080E-02   2.058E-01  -4.629E-01  -3.478E-01   6.222E-02   2.507E-01  -2.077E-01   2.966E+00   6.575E-01   9.356E-03   3.987E-02   8.411E-01   7.153E-01   5.280E-01   1.743E-01   4.037E-02  -2.883E-01   1.095E+00   1.000E-02  -6.560E-03
   1.400E+01  -2.250E+00   0.000E+00   4.959E+00   3.924E+00   2.783E+00   2.956E+00  -1.315E-01  -8.463E-02   2.865E-01  -7.677E-02  -2.362E-01   8.985E-02   2.974E-01  -2.071E-01   2.680E+00   6.746E-01   1.231E-02   4.398E-02   9.015E-01   7.169E-01   5.546E-01   1.890E-01   4.430E-02  -2.859E-01   1.131E+00   9.808E-03  -6.750E-03
   1.500E+01  -2.250E+00   0.000E+00   4.735E+00   3.766E+00   2.514E+00   2.764E+00  -1.268E-01  -8.022E-02   2.990E-01   5.495E-02  -7.219E-03   1.276E-01   3.479E-01  -1.675E-01   2.584E+00   7.233E-01   1.244E-02   4.574E-02   9.165E-01   7.661E-01   6.146E-01   2.269E-01   5.730E-02  -2.605E-01   1.138E+00   9.748E-03  -6.555E-03
   1.000E-01  -1.350E+00   0.000E+00   8.177E+00   6.819E+00   7.926E+00   6.896E+00  -1.836E-01  -1.065E-01  -4.531E-01  -2.653E+00  -1.221E+00  -2.370E-01  -2.440E-01  -2.119E-01   5.333E+00  -2.018E-03   6.214E-03   2.718E-03   4.456E-02  -1.618E-01  -8.206E-02  -8.953E-02   4.631E-02  -1.353E-01   7.193E-01   1.029E-02  -5.360E-03
   2.000E-01  -1.350E+00   0.000E+00   9.051E+00   7.096E+00   8.955E+00   7.243E+00  -1.864E-01  -1.112E-01  -3.479E-01  -2.934E+00  -1.159E+00  -1.727E-01  -1.949E-02  -3.148E-01   5.408E+00   2.684E-01   3.712E-03   1.062E-02   2.461E-01   1.977E-02   4.555E-02  -3.726E-02   7.623E-02  -1.009E-01   7.494E-01   1.119E-02  -4.239E-03
   4.000E-01  -1.350E+00   0.000E+00   7.632E+00   6.052E+00   7.083E+00   6.083E+00  -1.989E-01  -1.180E-01  -2.079E-01  -1.981E+00  -1.079E+00  -1.338E-01   1.291E-01  -3.206E-01   5.472E+00   5.057E-01   5.114E-03   2.152E-02   4.846E-01   1.236E-01   1.475E-01  -6.084E-03   1.185E-01  -8.568E-02   7.640E-01   1.339E-02  -3.550E-03
   6.000E-01  -1.350E+00   0.000E+00   7.363E+00   5.597E+00   6.526E+00   5.511E+00  -1.797E-01  -1.022E-01  -1.148E-01  -1.324E+00  -9.256E-01   9.370E-03   4.469E-01  -5.464E-02   4.849E+00   1.020E+00   8.419E-03   2.712E-02   5.267E-01   5.344E-01   3.877E-01   1.566E-01   2.410E-01   7.253E-03   7.646E-01   1.399E-02  -1.042E-03
   8.000E-01  -1.350E+00   0.000E+00   7.501E+00   5.661E+00   6.575E+00   5.479E+00  -1.767E-01  -9.798E-02  -5.628E-02  -1.264E+00  -8.097E-01   7.526E-02   6.211E-01   2.909E-02   4.684E+00   1.289E+00   1.031E-02   3.113E-02   6.241E-01   7.157E-01   4.981E-01   2.415E-01   3.035E-01   5.853E-02   7.746E-01   1.369E-02   1.524E-04
   1.000E+00  -1.350E+00   0.000E+00   7.603E+00   5.679E+00   6.653E+00   5.490E+00  -1.761E-01  -9.768E-02  -2.048E-02  -1.234E+00  -7.643E-01   1.007E-01   6.938E-01   2.481E-02   4.654E+00   1.372E+00   1.071E-02   3.373E-02   6.672E-01   7.726E-01   5.371E-01   2.673E-01   3.167E-01   7.318E-02   7.945E-01   1.379E-02   7.524E-04
   2.000E+00  -1.350E+00   0.000E+00   7.441E+00   5.410E+00   6.401E+00   5.237E+00  -1.675E-01  -9.465E-02   7.620E-02  -8.953E-01  -5.711E-01   1.537E-01   8.553E-01  -1.124E-01   4.404E+00   1.503E+00   9.999E-03   3.982E-02   7.650E-01   7.955E-01   6.046E-01   3.052E-01   3.232E-01   9.184E-02   8.417E-01   1.379E-02   1.474E-03
   3.000E+00  -1.350E+00   0.000E+00   6.717E+00   4.889E+00   5.362E+00   4.638E+00  -1.511E-01  -8.567E-02   1.680E-01  -3.152E-01  -2.537E-01   2.240E-01   1.029E+00  -1.588E-01   4.030E+00   1.655E+00   1.018E-02   4.576E-02   8.701E-01   8.706E-01   6.848E-01   3.511E-01   3.383E-01   1.115E-01   8.892E-01   1.388E-02   2.210E-03
   4.000E+00  -1.350E+00   0.000E+00   5.795E+00   4.294E+00   4.145E+00   3.960E+00  -1.337E-01  -7.540E-02   2.474E-01   2.711E-01   1.147E-01   2.936E-01   1.185E+00  -1.515E-01   3.631E+00   1.789E+00   1.111E-02   5.190E-02   9.753E-01   9.607E-01   7.686E-01   4.003E-01   3.539E-01   1.328E-01   9.443E-01   1.404E-02   2.963E-03
   5.000E+00  -1.350E+00   0.000E+00   4.885E+00   3.726E+00   2.938E+00   3.286E+00  -1.176E-01  -6.564E-02   3.163E-01   8.237E-01   4.479E-01   3.548E-01   1.317E+00  -1.373E-01   3.234E+00   1.911E+00   1.257E-02   5.743E-02   1.065E+00   1.039E+00   8.387E-01   4.428E-01   3.710E-01   1.489E-01   9.880E-01   1.423E-02   3.720E-03
   6.000E+00  -1.350E+00   0.000E+00   4.187E+00   3.301E+00   2.049E+00   2.784E+00  -1.064E-01  -5.857E-02   3.674E-01   1.205E+00   7.347E-01   4.040E-01   1.416E+00  -1.109E-01   2.951E+00   1.996E+00   1.399E-02   6.193E-02   1.123E+00   1.105E+00   9.057E-01   4.840E-01   3.835E-01   1.668E-01   1.035E+00   1.439E-02   4.323E-03
   7.000E+00  -1.350E+00   0.000E+00   3.621E+00   2.948E+00   1.333E+00   2.368E+00  -9.745E-02  -5.321E-02   4.101E-01   1.530E+00   9.234E-01   4.362E-01   1.485E+00  -1.122E-01   2.714E+00   2.057E+00   1.564E-02   6.594E-02   1.177E+00   1.146E+00   9.437E-01   5.075E-01   3.921E-01   1.720E-01   1.076E+00   1.453E-02   4.755E-03
   8.000E+00  -1.350E+00   0.000E+00   3.288E+00   2.748E+00   9.344E-01   2.133E+00  -9.306E-02  -5.069E-02   4.381E-01   1.697E+00   1.048E+00   4.555E-01   1.524E+00  -1.185E-01   2.577E+00   2.084E+00   1.688E-02   6.906E-02   1.236E+00   1.173E+00   9.710E-01   5.239E-01   3.953E-01   1.757E-01   1.112E+00   1.461E-02   4.944E-03
   9.000E+00  -1.350E+00   0.000E+00   2.930E+00   2.539E+00   4.167E-01   1.844E+00  -8.795E-02  -4.739E-02   4.691E-01   1.887E+00   1.194E+00   4.815E-01   1.574E+00  -1.038E-01   2.436E+00   2.123E+00   1.850E-02   7.231E-02   1.276E+00   1.218E+00   1.010E+00   5.484E-01   4.019E-01   1.832E-01   1.154E+00   1.474E-02   5.280E-03
   1.000E+01  -1.350E+00   0.000E+00   2.752E+00   2.401E+00   1.718E-01   1.677E+00  -8.457E-02  -4.522E-02   4.924E-01   2.035E+00   1.280E+00   5.001E-01   1.609E+00  -1.016E-01   2.333E+00   2.161E+00   1.979E-02   7.447E-02   1.296E+00   1.239E+00   1.034E+00   5.649E-01   4.090E-01   1.863E-01   1.179E+00   1.494E-02   5.791E-03
   1.100E+01  -1.350E+00   0.000E+00   2.696E+00   2.343E+00   1.025E-01   1.617E+00  -8.366E-02  -4.450E-02   4.998E-01   2.059E+00   1.361E+00   5.117E-01   1.628E+00  -8.005E-02   2.305E+00   2.167E+00   2.071E-02   7.626E-02   1.288E+00   1.260E+00   1.062E+00   5.821E-01   4.092E-01   1.946E-01   1.218E+00   1.503E-02   5.991E-03
   1.200E+01  -1.350E+00   0.000E+00   2.793E+00   2.318E+00   2.714E-01   1.628E+00  -8.340E-02  -4.408E-02   5.085E-01   2.076E+00   1.390E+00   5.200E-01   1.645E+00  -7.676E-02   2.265E+00   2.182E+00   2.171E-02   7.835E-02   1.281E+00   1.280E+00   1.080E+00   5.951E-01   4.118E-01   1.978E-01   1.243E+00   1.517E-02   6.278E-03
   1.300E+01  -1.350E+00   0.000E+00   3.061E+00   2.544E+00   5.710E-01   1.827E+00  -9.051E-02  -4.915E-02   4.992E-01   1.869E+00   1.326E+00   4.960E-01   1.607E+00  -1.278E-01   2.339E+00   2.139E+00   2.243E-02   7.827E-02   1.291E+00   1.255E+00   1.062E+00   5.847E-01   4.045E-01   1.872E-01   1.267E+00   1.527E-02   6.337E-03
   1.400E+01  -1.350E+00   0.000E+00   3.721E+00   2.982E+00   1.313E+00   2.236E+00  -1.021E-01  -5.639E-02   4.790E-01   1.488E+00   1.180E+00   4.629E-01   1.547E+00  -1.591E-01   2.508E+00   2.084E+00   2.390E-02   7.822E-02   1.286E+00   1.240E+00   1.053E+00   5.840E-01   4.007E-01   1.843E-01   1.298E+00   1.551E-02   6.749E-03
   1.500E+01  -1.350E+00   0.000E+00   4.037E+00   3.188E+00   1.642E+00   2.399E+00  -1.079E-01  -5.921E-02   4.675E-01   1.309E+00   1.137E+00   4.560E-01   1.524E+00  -1.540E-01   2.572E+00   2.067E+00   2.524E-02   7.630E-02   1.216E+00   1.252E+00   1.066E+00   5.950E-01   4.056E-01   1.882E-01   1.318E+00   1.520E-02   6.088E-03
   1.000E-01  -3.300E-01   0.000E+00   6.519E+00   5.284E+00   5.918E+00   5.412E+00  -1.076E-01  -6.198E-02  -1.344E-01  -7.839E-01   4.500E-01   1.426E-01   7.426E-01   1.524E-01   3.554E+00   1.499E+00   8.012E-03   3.897E-02   5.626E-01   7.616E-01   6.209E-01   3.624E-01   3.726E-01   2.636E-01   9.262E-01   1.177E-02   2.587E-03
   2.000E-01  -3.300E-01   0.000E+00   7.551E+00   5.737E+00   7.216E+00   5.890E+00  -1.795E-01  -1.060E-01  -2.458E-02  -1.225E+00   8.334E-02   1.141E-01   8.266E-01  -1.439E-04   5.396E+00   1.649E+00   1.458E-02   4.919E-02   7.084E-01   8.299E-01   6.650E-01   3.716E-01   4.281E-01   2.828E-01   1.061E+00   1.455E-02   3.142E-03
   4.000E-01  -3.300E-01   0.000E+00   8.179E+00   5.885E+00   7.862E+00   6.053E+00  -1.893E-01  -1.149E-01   1.006E-01  -1.146E+00   1.720E-01   2.309E-01   1.119E+00   1.224E-01   5.600E+00   2.003E+00   1.320E-02   5.454E-02   8.327E-01   1.011E+00   8.205E-01   4.406E-01   4.669E-01   3.042E-01   1.135E+00   1.406E-02   1.416E-03
   6.000E-01  -3.300E-01   0.000E+00   7.729E+00   5.453E+00   7.058E+00   5.511E+00  -1.708E-01  -1.022E-01   2.004E-01  -4.604E-01   5.699E-01   3.838E-01   1.438E+00   4.973E-01   5.081E+00   2.472E+00   1.650E-02   6.614E-02   1.040E+00   1.289E+00   1.048E+00   5.897E-01   5.475E-01   3.737E-01   1.269E+00   1.529E-02   4.647E-03
   8.000E-01  -3.300E-01   0.000E+00   6.851E+00   4.873E+00   5.637E+00   4.740E+00  -1.392E-01  -7.543E-02   2.956E-01   2.966E-01   9.958E-01   5.554E-01   1.766E+00   9.381E-01   4.441E+00   3.117E+00   2.495E-02   8.705E-02   1.265E+00   1.604E+00   1.294E+00   8.074E-01   6.893E-01   4.993E-01   1.386E+00   1.885E-02   1.499E-02
   1.000E+00  -3.300E-01   0.000E+00   5.524E+00   4.109E+00   3.955E+00   3.837E+00  -1.115E-01  -5.381E-02   3.919E-01   1.127E+00   1.577E+00   7.092E-01   2.043E+00   1.419E+00   3.880E+00   3.501E+00   3.127E-02   1.019E-01   1.487E+00   1.828E+00   1.500E+00   9.668E-01   7.497E-01   5.609E-01   1.535E+00   2.147E-02   2.133E-02
   2.000E+00  -3.300E-01   0.000E+00   2.623E+00   2.517E+00   3.467E-01   1.955E+00  -6.788E-02  -2.317E-02   6.076E-01   2.651E+00   2.585E+00   9.482E-01   2.456E+00   2.117E+00   2.931E+00   3.958E+00   4.088E-02   1.256E-01   1.877E+00   2.104E+00   1.781E+00   1.150E+00   7.885E-01   6.139E-01   1.809E+00   2.827E-02   3.665E-02
   3.000E+00  -3.300E-01   0.000E+00   1.470E+00   1.898E+00  -1.064E+00   1.202E+00  -5.260E-02  -1.237E-02   7.028E-01   3.193E+00   2.979E+00   1.033E+00   2.600E+00   2.372E+00   2.588E+00   4.094E+00   4.535E-02   1.359E-01   2.041E+00   2.201E+00   1.879E+00   1.198E+00   7.923E-01   6.268E-01   1.939E+00   3.174E-02   4.398E-02
   4.000E+00  -3.300E-01   0.000E+00   7.943E-01   1.503E+00  -1.916E+00   7.145E-01  -4.174E-02  -4.677E-03   7.668E-01   3.576E+00   3.270E+00   1.092E+00   2.695E+00   2.514E+00   2.362E+00   4.186E+00   4.857E-02   1.427E-01   2.143E+00   2.271E+00   1.945E+00   1.237E+00   8.000E-01   6.359E-01   2.022E+00   3.285E-02   4.744E-02
   5.000E+00  -3.300E-01   0.000E+00   3.981E-01   1.279E+00  -2.483E+00   4.033E-01  -3.543E-02  -4.282E-04   8.084E-01   3.811E+00   3.458E+00   1.127E+00   2.750E+00   2.580E+00   2.228E+00   4.242E+00   5.056E-02   1.471E-01   2.216E+00   2.314E+00   1.985E+00   1.260E+00   8.037E-01   6.398E-01   2.080E+00   3.331E-02   4.910E-02
   6.000E+00  -3.300E-01   0.000E+00   7.663E-02   1.104E+00  -2.946E+00   1.516E-01  -3.120E-02   2.164E-03   8.460E-01   3.997E+00   3.624E+00   1.157E+00   2.796E+00   2.629E+00   2.133E+00   4.275E+00   5.276E-02   1.515E-01   2.279E+00   2.349E+00   2.026E+00   1.293E+00   8.055E-01   6.419E-01   2.140E+00   3.399E-02   5.150E-02
   7.000E+00  -3.300E-01   0.000E+00  -2.250E-01   9.431E-01  -3.360E+00  -7.803E-02  -2.688E-02   5.187E-03   8.814E-01   4.168E+00   3.766E+00   1.188E+00   2.843E+00   2.690E+00   2.042E+00   4.322E+00   5.507E-02   1.567E-01   2.364E+00   2.389E+00   2.064E+00   1.314E+00   8.095E-01   6.467E-01   2.198E+00   3.465E-02   5.365E-02
   8.000E+00  -3.300E-01   0.000E+00  -4.579E-01   8.229E-01  -3.674E+00  -2.539E-01  -2.393E-02   7.190E-03   9.107E-01   4.296E+00   3.877E+00   1.212E+00   2.880E+00   2.736E+00   1.973E+00   4.351E+00   5.723E-02   1.610E-01   2.431E+00   2.419E+00   2.093E+00   1.331E+00   8.119E-01   6.498E-01   2.253E+00   3.525E-02   5.561E-02
   9.000E+00  -3.300E-01   0.000E+00  -6.969E-01   6.998E-01  -3.990E+00  -4.316E-01  -2.070E-02   9.480E-03   9.412E-01   4.422E+00   3.971E+00   1.242E+00   2.916E+00   2.794E+00   1.908E+00   4.447E+00   5.885E-02   1.653E-01   2.520E+00   2.462E+00   2.128E+00   1.352E+00   8.148E-01   6.541E-01   2.301E+00   3.620E-02   5.750E-02
   1.000E+01  -3.300E-01   0.000E+00  -9.905E-01   5.533E-01  -4.351E+00  -6.331E-01  -1.631E-02   1.315E-02   9.768E-01   4.579E+00   4.134E+00   1.277E+00   2.974E+00   2.890E+00   1.819E+00   4.478E+00   6.239E-02   1.713E-01   2.582E+00   2.505E+00   2.171E+00   1.377E+00   8.227E-01   6.627E-01   2.371E+00   3.721E-02   6.043E-02
   1.100E+01  -3.300E-01   0.000E+00  -1.230E+00   4.379E-01  -4.650E+00  -7.943E-01  -1.289E-02   1.597E-02   1.003E+00   4.698E+00   4.265E+00   1.307E+00   3.020E+00   2.954E+00   1.753E+00   4.522E+00   6.520E-02   1.761E-01   2.637E+00   2.545E+00   2.214E+00   1.415E+00   8.297E-01   6.707E-01   2.430E+00   3.787E-02   6.302E-02
   1.200E+01  -3.300E-01   0.000E+00  -1.418E+00   3.365E-01  -4.870E+00  -9.252E-01  -1.041E-02   1.776E-02   1.022E+00   4.796E+00   4.341E+00   1.334E+00   3.052E+00   2.991E+00   1.699E+00   4.610E+00   6.723E-02   1.797E-01   2.692E+00   2.584E+00   2.244E+00   1.434E+00   8.363E-01   6.758E-01   2.472E+00   3.844E-02   6.453E-02
   1.300E+01  -3.300E-01   0.000E+00  -1.568E+00   2.803E-01  -5.047E+00  -1.016E+00  -8.983E-03   1.909E-02   1.039E+00   4.855E+00   4.425E+00   1.355E+00   3.082E+00   3.046E+00   1.659E+00   4.636E+00   6.980E-02   1.832E-01   2.727E+00   2.610E+00   2.269E+00   1.451E+00   8.403E-01   6.795E-01   2.520E+00   3.928E-02   6.635E-02
   1.400E+01  -3.300E-01   0.000E+00  -1.627E+00   2.709E-01  -5.115E+00  -1.051E+00  -9.316E-03   1.903E-02   1.052E+00   4.871E+00   4.483E+00   1.369E+00   3.103E+00   3.056E+00   1.640E+00   4.641E+00   7.242E-02   1.862E-01   2.748E+00   2.632E+00   2.290E+00   1.465E+00   8.461E-01   6.831E-01   2.565E+00   3.942E-02   6.791E-02
   1.500E+01  -3.300E-01   0.000E+00  -1.743E+00   2.284E-01  -5.250E+00  -1.124E+00  -8.467E-03   1.997E-02   1.067E+00   4.915E+00   4.551E+00   1.389E+00   3.129E+00   3.082E+00   1.605E+00   4.666E+00   7.503E-02   1.890E-01   2.768E+00   2.659E+00   2.315E+00   1.486E+00   8.529E-01   6.883E-01   2.608E+00   3.960E-02   6.923E-02
   1.000E-01   0.000E+00   0.000E+00   7.259E+00   5.515E+00   6.744E+00   5.702E+00  -1.170E-01  -6.703E-02  -2.701E-02  -7.251E-01   3.256E-01   2.008E-01   7.461E-01   3.854E-01   4.127E+00   1.629E+00   1.227E-02   5.077E-02   7.095E-01   8.016E-01   6.285E-01   3.370E-01   4.093E-01   2.990E-01   1.020E+00   1.352E-02   6.668E-03
   2.000E-01   0.000E+00   0.000E+00   8.545E+00   6.214E+00   8.307E+00   6.342E+00  -1.830E-01  -1.049E-01   7.229E-02  -1.357E+00   5.327E-02   2.441E-01   9.416E-01   6.144E-01   5.949E+00   2.104E+00   2.057E-02   6.406E-02   8.975E-01   1.060E+00   8.316E-01   4.765E-01   5.512E-01   3.929E-01   1.248E+00   1.552E-02   5.768E-03
